Days per month,Minuter per login,Lowest level completed,Customer added,Stories watched,Stories completed,Churn
3,49,5,45,83.6875,67.01021219,0
10,87,4,38,414.25,330.9331824,0
19,71,4,43,726.0875,571.2037514,0
26,49,5,40,638,496.6414685,0
20,80,5,46,921,702.1401064,0
20,72,5,38,685,575.6323409,0
21,84,6,45,993.25,790.5588332,0
15,36,3,45,304.75,252.3311643,0
9,28,5,28,89.2,68.65825119,0
21,49,6,45,579.8125,461.2373682,0
19,89,5,40,846.5,650.5704147,0
14,78,5,35,478.75,343.6526279,0
19,45,6,39,417.8125,324.8918429,0
15,93,5,21,367.1875,318.0263836,0
11,57,5,42,330.175,265.8026599,0
30,44,4,25,413.5,332.3206483,0
26,83,4,43,1160.925,973.5416362,0
21,73,8,43,824.9875,674.079752,0
19,82,4,46,896.85,707.5403495,0
11,48,4,44,291.4,216.1029877,0
15,79,5,42,623.125,483.4144411,0
14,84,5,37,544.9,439.0769836,0
15,92,5,45,777.25,639.9612266,0
20,84,4,45,946,829.0092024,0
26,97,4,23,726.075,565.9531426,0
30,83,6,24,748,582.5339083,0
20,44,5,14,155,137.4485935,0
19,92,5,40,875,675.9189012,0
8,83,5,34,283.2,209.2427014,0
10,83,4,46,478.25,380.9320191,0
11,36,5,29,144.55,110.4755058,0
26,61,3,31,615.575,489.5920394,0
13,72,6,36,422.2,331.1268677,0
30,80,4,27,811,669.1647511,1
13,34,6,29,161.225,136.5109783,0
8,65,6,44,287,232.6613591,0
11,32,4,44,194.6,163.6061269,0
26,92,5,39,1167.1,967.934597,0
22,44,5,30,364,255.1264825,1
16,80,6,2,33,28.38650787,0
11,73,6,20,201.75,140.9111952,0
9,55,5,9,56.6875,45.91352448,0
10,89,7,6,67.75,60.06254853,1
15,78,6,19,278.875,195.8965051,0
21,74,5,39,758.575,650.9249421,0
13,76,3,46,569.1,478.8362453,0
20,81,4,26,527.5,428.728187,0
13,11,5,33,59.9875,51.17081429,0
21,77,5,43,870.1375,699.4892241,0
9,89,4,22,221.275,172.9231716,0
3,86,6,6,20.35,15.87450499,0
14,78,6,25,342.25,274.3011306,0
13,36,3,28,164.8,129.9766595,0
16,103,5,37,763.2,645.6772924,0
31,96,6,46,1712.2,1362.253724,1
20,75,4,36,676,526.6783306,0
9,80,3,36,325,259.5210912,0
9,69,5,25,195.0625,164.491229,1
16,78,5,42,656.2,521.571591,1
19,67,7,37,589.7625,445.4062341,0
1,88,6,33,37.3,32.99991541,1
18,69,6,42,653.05,534.0452384,0
31,37,5,36,517.15,417.9776008,0
6,41,6,44,136.3,107.3835383,0
19,56,6,43,572.9,470.5390069,0
13,88,4,39,558.7,415.0746542,0
29,84,5,27,823.15,618.9582814,0
15,74,4,28,389.5,253.5881671,0
27,84,4,41,1163.35,987.6153647,0
28,74,4,45,1166.5,1020.411198,0
3,49,5,43,80.0125,65.11318177,0
14,97,6,20,340.5,236.7677862,0
11,45,7,43,267.0625,232.88388,0
16,83,4,43,714.8,566.6090624,0
13,96,3,33,515.8,396.2642772,0
10,76,6,20,191,156.487081,0
13,74,4,45,542.125,442.6031814,0
15,73,4,42,575.875,475.9223514,0
26,36,4,45,527.5,438.287316,0
14,44,6,44,339.8,256.6040708,0
20,48,4,34,409,338.9313112,0
8,88,5,44,388.2,307.1868895,0
14,63,2,45,497.125,393.4799545,0
15,71,6,44,586.75,476.4051468,0
17,70,6,42,625.75,578.7023498,0
15,50,5,44,413.5,366.5215864,0
22,44,5,19,230.9,179.8228159,0
14,85,5,46,685.25,542.0471657,1
10,5,5,39,25.375,18.96217174,0
16,79,5,39,617.2,511.1237333,0
11,97,4,45,601.1875,527.5989635,0
8,70,4,42,295,253.245898,0
29,4,4,45,66.25,54.53698235,0
16,78,5,37,578.2,451.6542792,0
31,39,5,43,650.8375,528.7924111,0
13,38,5,44,272.7,203.3001461,0
2,94,5,44,104.4,80.40844013,0
27,88,3,30,892,793.7822367,0
12,55,5,21,174.25,129.2755561,0
17,49,5,41,427.9125,338.8049429,1
16,40,4,38,305,240.9553691,0
10,49,5,33,203.125,147.2092978,0
31,95,4,37,1363.0625,1058.85369,0
13,96,6,43,671.8,593.1185956,0
17,93,5,28,554.35,436.9698648,0
13,72,5,41,480.7,368.6517065,0
15,85,4,38,606.625,488.4227007,0
9,88,4,1,10.9,8.741593142,0
13,75,6,35,427.5625,324.7730947,0
1,81,5,31,32.3875,24.70047579,0
15,84,5,43,678.25,505.2082156,0
15,74,5,37,514.375,428.9801947,0
12,55,5,23,190.75,166.0170869,0
16,55,6,32,353,265.6360454,0
17,32,5,20,137,120.2631343,0
10,99,5,20,248.5,197.8652587,1
13,47,6,38,291.225,232.8521786,0
20,80,5,26,521,440.8098187,0
11,12,7,33,55.45,45.83374535,0
13,97,6,16,253.2,203.9436187,0
15,70,3,44,578.5,454.4284824,0
12,95,7,42,599.5,489.3313996,1
26,77,5,43,1077.075,895.6314447,0
22,77,5,28,593.9,435.0692251,0
14,88,6,42,647.8,518.4997092,0
16,38,4,45,343,274.6331347,0
17,48,6,45,460,350.598843,0
17,38,6,40,324,268.4749951,0
1,89,7,45,51.0625,41.44691062,0
24,86,6,33,852.4,661.0687529,0
9,80,5,39,352,265.8066806,0
20,42,4,46,484,364.5840019,0
13,40,4,29,189.5,158.6053665,0
12,73,5,28,307.6,250.454856,0
11,42,5,46,266.65,228.202159,0
16,77,4,44,678.6,570.5614827,0
18,42,4,30,284.5,241.1285945,0
26,76,3,14,346.8,302.50425,0
3,87,5,39,128.2375,117.2915301,0
18,39,5,37,325.675,260.2812086,0
19,70,4,38,632.75,542.729667,0
14,32,6,37,208.2,161.9587869,0
10,50,4,42,263.5,220.8524709,0
31,72,4,45,1256.5,950.1679214,0
13,90,5,37,542.125,474.5635536,0
24,34,6,41,419.2,325.313868,0
16,51,5,44,449.8,355.2960849,0
11,93,4,42,538.075,439.4672102,0
17,42,6,40,358,285.9462373,0
10,95,6,0,1,0.742870146,0
16,77,5,43,663.2,569.3733512,0
17,78,7,37,614.275,466.502821,0
18,87,4,43,842.725,726.7613414,0
16,35,4,46,323,279.1998838,0
9,81,5,41,374.6125,305.7901683,0
11,76,4,42,439.9,336.7146246,0
11,72,5,39,387.1,301.3515018,0
15,95,6,42,749.125,688.3688462,0
8,35,5,46,162,123.4797596,0
13,84,5,34,465.1,313.7493198,0
17,75,4,43,686.3125,535.0433998,0
22,80,4,30,661,525.2804715,0
16,86,6,40,689,572.2623542,0
17,51,5,46,499.525,379.4050049,0
15,37,5,29,202.1875,171.4998663,0
25,80,5,26,651,531.8786675,0
15,103,5,42,812.125,628.3835965,0
16,91,6,46,838.2,635.320833,0
12,77,4,33,382.15,330.4972448,0
12,70,5,40,421,373.7326735,0
13,90,6,28,410.5,362.5190458,1
18,97,5,41,895.825,685.4672849,0
15,82,5,38,585.25,436.5765793,1
22,90,3,43,1065.25,869.0792633,0
21,9,4,33,78.9625,59.48598055,0
13,73,4,34,404.325,357.8238833,0
11,53,6,44,321.65,230.3609783,0
15,93,4,37,646.1875,528.9346655,0
16,102,1,42,857.8,668.5899156,0
16,34,4,26,177.8,142.6594572,0
13,44,6,42,301.3,250.3166191,0
20,92,5,44,1013,815.3916182,0
13,92,4,43,643.85,464.2637951,0
15,102,5,40,766,537.7010458,0
16,69,4,46,635.8,554.0656861,0
7,95,6,38,316.875,257.6487437,0
20,8,4,36,73,62.24329907,0
29,44,5,45,718.75,574.2272175,0
12,79,4,42,498.7,389.2025058,0
11,92,5,15,190.75,149.3656511,0
12,90,4,37,500.5,385.616337,0
17,54,4,42,482.95,400.1629449,0
5,87,4,35,191.3125,166.0459884,0
27,87,5,38,1116.775,901.6776321,0
15,84,7,20,316,273.9097375,0
31,40,5,39,605.5,548.491407,0
10,88,4,0,1,0.790922726,0
13,105,5,38,649.375,573.495383,0
14,78,6,39,533.35,398.167048,0
7,99,3,46,399.475,301.3113638,0
0,90,5,46,1,0.844595366,1
12,94,5,37,522.7,398.5683536,0
23,49,5,44,620.85,463.900012,0
18,43,4,25,242.875,185.4125973,0
14,66,6,43,497.65,437.79608,0
19,84,7,38,759.1,567.8354821,0
25,85,3,43,1143.1875,923.5580933,0
18,45,5,45,456.625,353.9171573,0
14,52,6,45,410.5,347.9815392,0
0,48,6,38,1,0.812586719,1
15,92,6,44,760,618.4527658,0
16,87,5,45,784,637.4160439,0
3,80,4,44,133,106.6587154,0
12,32,5,43,207.4,160.26823,0
14,44,7,26,201.2,152.6297995,0
17,89,4,43,814.2375,619.8279924,0
20,37,4,46,426.5,304.7225268,0
10,48,5,41,247,180.2241101,0
10,82,2,35,359.75,283.1075693,0
16,105,6,46,967,755.622997,0
19,6,5,39,56.575,45.26396649,1
14,91,5,43,685.775,536.2243761,0
8,75,4,43,323.5,246.6397154,0
7,86,6,44,332.1,257.5491685,0
12,42,5,45,284.5,204.4068149,0
11,89,5,42,514.975,393.682217,0
0,73,5,29,1,0.850474876,0
10,83,7,4,42.5,34.69510112,0
15,38,4,34,243.25,197.9589949,0
18,41,6,32,296.2,200.5449082,0
5,83,4,40,208.5,166.9011559,0
13,85,3,46,636.375,483.5805662,0
18,87,5,35,686.125,577.3274574,0
19,81,5,29,558.8875,435.0236254,0
12,82,7,36,443.8,377.6546299,0
21,46,7,23,278.725,211.4063707,0
14,78,6,34,465.1,368.9232671,0
10,85,6,42,447.25,289.0270644,0
11,46,6,27,171.775,156.6597781,0
10,96,3,33,397,311.1966304,0
13,77,5,43,539.0375,453.1967395,0
19,58,5,45,620.875,467.2801254,0
14,39,5,35,239.875,184.857538,1
14,45,5,46,363.25,298.7359329,0
8,79,8,31,245.9,196.0172846,0
13,76,3,43,532.05,412.9684649,0
14,85,6,40,596,466.3939327,0
15,89,4,42,701.875,555.4186583,0
10,47,3,46,271.25,223.737825,0
13,46,5,32,240.2,170.8169374,0
0,80,6,41,1,0.834667353,1
25,81,7,42,1064.125,939.6731177,0
10,83,5,37,384.875,309.4600953,0
18,90,4,46,932.5,705.1174046,0
16,42,4,45,379,291.5365017,0
9,85,4,45,431.3125,300.8119056,0
21,37,7,32,311.8,258.66302,0
21,50,5,22,289.75,229.0659683,0
12,92,6,26,359.8,289.5774262,0
2,81,5,41,84.025,70.60709101,0
12,50,5,46,346,270.6010088,0
25,101,5,26,821.625,657.7655922,0
15,73,3,30,411.625,333.8414367,0
23,48,4,40,553,477.7857311,1
16,112,5,43,964.2,795.0026553,0
16,74,5,29,430.2,317.6604508,0
18,97,5,38,830.35,734.1882062,0
14,71,5,23,286.775,229.9075882,0
29,93,6,46,1551.775,1318.180784,0
14,92,5,38,612.8,526.3096056,0
15,106,5,44,875.5,655.8722037,0
28,81,4,36,1021.6,862.1296237,0
13,83,4,30,405.625,331.9210607,0
17,91,3,44,851.85,601.1481648,0
26,73,5,43,1021.175,897.1035786,1
0,39,3,43,1,0.770415886,0
16,48,6,33,317.8,259.9032829,0
15,46,6,23,199.375,158.4071324,0
12,47,5,44,311.2,266.7055833,0
15,85,5,28,447.25,321.1390204,0
13,96,5,46,718.6,590.1259614,0
19,82,4,45,877.375,711.7350423,0
23,79,7,46,1045.775,796.7257182,0
10,94,4,42,494.5,396.529084,0
21,81,6,35,745.1875,627.0708616,0
8,76,5,43,327.8,248.2662396,0
18,85,5,0,1,0.799314332,0
25,73,5,0,1,0.842095278,0
12,68,3,30,307,248.8212295,0
16,80,5,45,721,669.0358044,0
18,78,3,44,773.2,566.8854897,0
11,45,8,22,137.125,100.643942,0
23,44,4,31,393.15,289.2003125,0
13,70,5,43,490.125,410.0189943,0
27,6,5,45,92.125,82.85372538,0
15,73,6,34,466.375,351.5051806,0
19,100,5,35,832.25,678.6955207,0
18,82,6,33,609.85,500.8097061,0
10,41,5,31,159.875,125.1091527,0
16,77,6,41,632.4,581.6364129,0
13,74,6,45,542.125,425.353856,0
15,95,4,45,802.5625,585.4887941,1
10,77,3,35,337.875,229.415956,0
18,88,5,45,892,749.2761995,0
11,90,5,15,186.625,149.5790055,0
14,50,4,45,394.75,289.9322795,0
20,51,4,42,536.5,395.335063,0
13,87,6,39,552.3625,456.5444262,0
10,42,5,43,226.75,159.866974,0
11,39,5,44,236.95,183.1837842,0
13,3,6,17,9.2875,7.460549343,0
12,10,4,42,64,46.89953579,0
15,56,7,29,305.5,237.8165453,1
11,97,5,45,601.1875,489.8164974,1
17,82,6,42,732.85,650.3909331,0
10,70,5,45,394.75,297.5840243,0
18,87,4,35,686.125,554.3129879,0
7,34,4,38,114.05,83.76101482,0
21,47,6,45,556.1875,468.4851095,0
12,36,4,15,82,70.99004888,0
22,49,5,37,499.575,422.5671181,0
17,76,5,43,695.45,593.7571725,0
29,43,5,44,686.85,537.4278382,0
19,27,5,38,244.675,203.5238607,0
6,95,5,46,328.75,254.4863242,0
12,39,6,42,246.7,191.3964243,0
16,8,2,23,37.8,31.63459831,1
12,100,5,34,511,418.3838102,0
25,82,2,43,1102.875,748.6909722,0
13,80,5,38,495,425.5416854,0
17,84,5,45,804.25,618.0869535,0
1,86,6,37,40.775,30.43662902,1
2,97,4,46,112.55,97.63549548,0
14,78,6,46,628.9,499.569071,0
26,10,5,30,98.5,75.34514985,0
13,90,4,29,425.125,347.1431198,0
25,74,4,46,1064.75,862.958469,0
19,40,6,46,438,344.0804581,0
16,76,4,40,609,472.764733,0
12,80,4,34,409,359.0229313,0
13,94,4,39,596.725,419.2001103,0
13,75,7,30,366.625,266.911376,0
13,95,3,0,1,0.733606792,0
15,91,6,39,666.4375,559.0113702,0
12,101,4,43,652.45,537.648104,0
8,72,5,28,202.6,148.0290105,0
10,37,6,36,167.5,140.8165898,0
11,90,7,19,236.125,197.6880141,0
13,88,3,43,615.9,493.3400316,0
15,49,5,34,313.375,249.6717169,0
28,40,5,33,463,406.6632101,0
10,81,4,44,446.5,395.7158608,0
27,88,4,32,951.4,764.1620323,0
26,97,5,4,127.1,104.8278201,0
14,49,4,42,361.15,257.7204735,0
12,87,7,46,601.3,453.7773169,1
21,82,5,38,818.95,655.5934716,0
11,77,5,34,360.975,307.1581384,0
7,85,6,39,291.0625,216.3490993,0
24,47,5,38,536.8,430.792055,0
8,83,2,43,357.9,291.0033825,0
14,85,3,26,387.75,367.3353955,0
31,86,4,39,1300.675,1027.214642,0
27,48,5,34,551.8,454.3484241,0
10,79,5,42,415.75,322.6992685,0
12,44,5,41,271.6,209.8387786,0
12,96,4,43,620.2,555.8047194,0
13,74,4,37,445.925,322.7793345,1
21,92,4,35,846.25,669.9711154,0
15,50,6,14,132.25,100.4833436,0
8,90,6,36,325,262.7260435,1
16,93,5,23,428.8,338.9001684,0
11,74,4,43,438.525,343.171426,0
21,10,5,0,1,0.916496881,1
14,90,6,14,221.5,178.5348954,0
9,71,6,36,288.55,242.4807438,0
13,46,3,46,344.85,266.2611774,0
11,31,6,46,197.075,163.6909801,0
16,81,5,42,681.4,570.8933774,0
8,77,7,30,232,190.6427502,0
24,34,5,29,296.8,230.7390163,0
17,33,4,43,302.5375,244.8867688,0
19,98,4,8,187.2,149.4467965,0
11,88,4,43,521.3,445.2050481,0
26,82,6,44,1173.6,956.4125461,0
11,42,5,44,255.1,224.9805348,0
3,48,4,44,80.2,65.12564771,0
14,66,5,37,428.35,391.0699966,1
15,85,3,23,367.5625,315.9038435,0
14,47,6,46,379.35,314.8774373,0
18,72,7,40,649,502.1533097,0
14,93,6,46,749.65,526.857709,0
24,79,4,44,1043.8,778.6379665,0
3,77,5,46,133.825,110.4234614,0
14,88,5,38,586.2,508.9032943,0
8,80,5,43,345,268.4491754,0
11,45,6,31,192.8125,168.2392928,0
11,73,4,46,462.725,361.9525947,0
12,77,6,37,428.35,330.7337728,0
14,83,5,43,625.575,473.7238445,0
18,45,5,41,416.125,343.4666637,0
14,7,5,0,1,0.769552243,0
12,75,5,44,496,396.5270727,0
15,87,5,36,588.25,482.0536001,0
23,49,4,40,564.5,428.8832314,0
13,69,3,34,382.225,318.3212162,0
13,40,2,40,261,199.579135,0
13,82,5,44,587.3,483.2858399,0
19,62,4,38,560.55,442.8807223,0
12,90,5,34,460,370.4191942,0
22,87,7,21,503.425,378.0758738,0
25,92,5,39,1122.25,805.7953779,1
22,41,4,39,440.725,337.7133282,0
10,73,6,25,229.125,164.6220025,0
10,80,3,43,431,332.233006,0
9,83,4,39,365.1625,296.8340453,0
11,88,5,27,327.7,253.5513016,0
28,81,5,45,1276.75,1052.806377,1
12,49,6,31,228.85,193.2029175,0
13,92,7,33,494.35,421.5145299,1
18,70,6,45,709.75,602.0991779,0
16,85,5,33,562,426.1320505,0
12,54,5,25,203.5,176.3397103,0
17,91,6,41,793.8375,515.3015215,0
24,71,5,37,789.1,602.1407176,0
3,49,4,46,85.525,73.21815021,0
17,94,6,44,879.9,722.217169,0
12,75,5,45,507.25,393.2085904,0
11,79,6,41,446.3625,333.8484309,0
12,89,5,42,561.7,451.8311394,0
18,100,5,31,698.5,598.4732885,0
6,83,6,31,193.975,154.3978887,0
24,88,5,31,819.4,708.0779298,0
19,101,4,30,720.625,514.4757151,0
8,40,6,41,165,138.7041191,0
12,102,7,39,597.7,443.9814505,0
31,36,6,35,489.25,375.2668605,1
30,104,6,35,1366,1047.432524,0
13,109,4,27,479.2375,434.7891431,0
23,85,3,21,514.1875,364.1415156,0
12,91,4,46,628.9,467.025241,0
17,82,5,41,715.425,585.1183111,0
20,82,7,34,698,628.036037,0
9,100,4,18,203.5,172.069126,1
9,35,4,42,166.375,130.3624263,0
31,78,5,25,756.625,598.8129229,0
3,74,4,42,117.55,94.99013025,0
27,78,5,34,896.05,749.0763754,0
19,90,6,46,984.25,786.9015022,0
12,96,5,1,15.4,12.28461388,1
14,80,5,37,519,456.7078364,0
15,41,7,44,339.25,271.6290448,1
10,35,5,46,202.25,152.335091,1
17,73,5,22,342.275,279.9791722,0
26,93,5,45,1361.125,1202.406767,0
15,35,5,39,256.9375,210.6400895,0
18,76,5,11,189.1,152.567496,0
8,82,6,45,370,250.5209125,0
21,42,4,46,508.15,432.7208079,0
21,92,5,28,677.2,530.0633268,0
15,64,6,46,553,438.8427186,1
10,43,5,43,232.125,189.0615742,0
1,78,3,35,35.125,26.21640428,0
16,81,6,45,730,596.3676272,0
8,56,2,2,12.2,10.16653201,0
10,43,5,34,183.75,147.0244831,0
19,56,7,44,586.2,510.3644518,0
23,97,5,39,1088.6125,831.864342,0
19,87,7,39,806.8375,633.3965956,0
11,47,5,0,1,0.815135047,0
13,75,5,42,512.875,436.7930539,0
18,90,5,43,871.75,732.6639613,0
15,75,4,41,577.5625,466.3509271,0
16,38,4,40,305,228.8767683,0
13,79,3,45,578.6875,422.2463612,0
19,40,6,45,428.5,351.1133341,0
16,70,5,30,421,374.9826383,0
10,47,6,36,212.5,157.062449,0
27,88,4,0,1,0.907689755,0
19,82,5,42,818.95,619.0632673,0
29,65,4,37,872.8125,638.7664155,0
15,43,4,43,347.6875,273.1373226,1
17,38,5,43,348.225,293.7971251,0
13,74,5,39,469.975,338.0297291,0
25,46,6,30,432.25,345.3726036,0
18,56,5,43,542.8,387.2104577,0
4,85,7,42,179.5,146.9804427,0
11,32,7,22,97.8,75.41534202,0
15,86,6,37,597.625,507.3184865,0
9,91,5,37,379.7875,331.1969834,0
25,88,5,41,1128.5,938.0885587,0
21,92,5,16,387.4,352.1907362,0
11,79,5,43,468.0875,373.0461252,0
11,74,5,35,357.125,289.1629754,0
25,88,7,46,1266,1060.13799,0
18,93,4,38,796.15,576.5939537,0
19,54,6,37,475.525,380.082827,0
21,101,6,42,1114.525,897.4929719,0
13,99,5,45,724.9375,622.6159889,0
17,99,5,43,905.6125,707.8163176,0
15,31,4,39,227.6875,159.9477282,0
12,33,6,39,194.05,145.7160448,0
5,38,5,46,110.25,83.50192976,0
4,85,5,43,183.75,134.5820576,0
21,73,6,46,882.475,710.0110826,0
26,89,5,44,1273.7,1019.660488,0
9,75,5,46,389.125,316.5387385,1
16,83,4,29,482.4,390.076205,0
23,94,6,38,1027.95,795.7278099,0
21,73,6,42,805.825,691.4564015,0
19,77,5,44,805.65,585.0695163,0
15,88,5,42,694,638.929508,0
11,71,3,46,450.075,393.0660692,0
10,51,6,43,275.125,195.4009413,0
23,79,5,42,954.925,775.5922789,0
31,28,5,40,435,332.9364342,0
9,82,6,40,370,299.9519251,1
19,73,4,31,538.4625,445.9299479,0
18,87,6,45,881.875,644.6231711,0
12,68,5,46,470.2,414.2701999,0
26,49,6,26,415.05,305.1088147,0
16,101,5,44,889.8,739.6165799,0
13,48,5,36,281.8,237.3034581,0
11,37,3,44,224.85,171.7566914,0
4,84,5,38,160.6,125.3852323,0
13,78,4,38,482.65,344.9612553,0
22,49,5,45,607.375,457.3777179,1
17,102,5,45,976.375,784.0753091,0
11,52,5,42,301.3,234.9846169,0
14,92,4,9,145.9,116.0646358,0
20,91,4,35,797.25,660.0564557,0
14,58,5,34,346.1,299.9861049,0
18,41,4,44,406.9,342.0469971,0
10,99,6,46,570.25,476.8455406,0
13,81,7,46,606.475,478.5499769,0
17,81,5,6,104.275,79.81898265,0
14,86,6,46,693.3,538.6969456,0
12,35,4,44,232,166.9122127,0
1,76,5,32,31.4,26.1340441,0
7,88,5,23,178.1,136.4140993,0
31,99,7,37,1420.4125,1201.348295,0
12,53,3,33,263.35,207.8531549,0
14,85,7,34,506.75,374.5963754,0
15,44,4,42,347.5,299.3687994,0
14,74,5,37,480.15,388.7474185,0
18,86,6,18,349.3,241.0396704,0
24,98,4,38,1118.2,912.9235527,0
9,47,5,40,212.5,184.0493598,0
10,66,6,31,256.75,201.3779087,0
12,78,5,42,492.4,426.103212,0
14,9,5,33,52.975,39.86475361,0
23,30,5,31,268.375,219.3462718,0
18,86,5,45,871.75,725.7274063,0
10,98,6,46,564.5,480.1273772,0
30,76,7,37,1055.5,827.2340116,0
17,82,5,41,715.425,578.5288555,0
18,80,4,36,649,510.2491753,0
14,86,7,43,648.15,531.8380344,1
18,74,6,44,733.6,535.5187941,0
14,49,4,42,361.15,311.5480816,0
26,77,4,26,651.65,518.9574022,0
17,73,5,22,342.275,309.6508818,0
19,93,4,41,906.5875,733.5458439,0
13,38,6,44,272.7,238.023817,0
14,94,2,36,593.2,454.6693697,0
25,4,6,33,42.25,35.70287541,1
11,90,5,43,533.125,467.8391776,0
22,82,5,31,700.05,608.8359611,0
14,85,4,18,268.75,216.9114212,0
3,78,4,45,132.625,115.9455203,0
27,100,4,43,1452.25,1069.215647,0
17,90,5,46,880.75,714.591724,0
31,42,5,43,700.825,591.0883376,0
11,74,5,34,346.95,278.5585443,0
26,88,5,29,830.4,674.5734423,0
26,78,4,37,938.95,743.7372052,0
9,9,4,42,43.525,34.30953077,0
13,43,6,44,308.45,236.8227385,0
16,80,4,46,737,591.0653642,0
18,91,7,38,779.05,732.6714583,0
16,91,7,26,474.2,428.3966267,1
17,90,5,46,880.75,735.0604627,0
14,52,5,37,337.7,262.7411459,0
18,86,4,31,600.85,498.2442748,0
11,45,5,40,248.5,196.7703706,0
10,46,7,1,6.75,5.451816846,0
10,39,4,44,215.5,184.0776958,0
25,44,7,26,358.5,270.0714316,0
24,50,5,43,646,470.7668608,0
15,79,5,46,682.375,533.6267851,0
0,80,4,44,1,0.812748081,1
20,88,6,39,859,684.9182954,0
4,80,4,46,185,143.6557092,0
12,44,5,38,251.8,193.0596951,0
1,93,4,41,48.6625,38.45534199,0
10,45,6,45,254.125,192.1897596,0
16,46,5,29,267.8,217.9602103,0
15,90,5,40,676,545.3570701,0
1,8,6,26,3.6,3.070386163,1
1,80,4,44,45,34.26662396,0
30,84,4,24,757,529.0910461,0
15,100,5,40,751,666.1712696,0
10,32,3,42,169,127.7897137,0
20,76,5,37,704,504.15913,0
22,56,4,31,478.4,412.7191281,0
12,98,5,29,427.3,355.504944,0
4,40,4,34,69,53.57585835,0
8,40,4,32,129,100.4408196,0
13,88,5,38,544.4,448.8823792,0
7,92,3,35,282.75,232.2359283,0
7,87,6,46,351.175,247.1653667,0
12,84,6,44,555.4,394.9362422,1
15,68,7,38,485.5,412.9794223,0
15,42,5,45,355.375,284.7238646,0
12,79,5,46,546.1,415.4966994,0
11,72,6,39,387.1,300.2098994,1
11,85,5,35,410.0625,283.1635062,0
20,79,2,5,99.75,78.00517817,0
8,92,5,46,424.2,341.1445655,0
25,72,5,24,541,428.6744555,0
18,51,5,25,287.875,225.6090156,0
17,90,5,41,785.125,594.1886097,0
9,77,6,34,295.525,205.3004798,0
16,75,5,43,646,518.0590785,0
10,81,5,13,132.625,96.09963172,0
11,34,5,42,197.35,136.9051897,0
27,47,5,38,603.775,427.0643124,0
23,54,6,42,653.05,547.7146351,0
17,49,3,37,386.2625,296.5142194,0
20,51,4,46,587.5,451.979025,0
15,91,4,36,615.25,503.3080146,0
26,47,5,40,612,431.2650529,1
18,50,4,36,406,362.8768395,0
16,87,5,46,801.4,675.4858001,0
15,74,7,38,528.25,435.3980256,0
31,81,7,44,1382.05,1190.691328,0
12,86,4,34,439.6,383.9439518,0
5,83,4,45,234.4375,194.9686926,0
14,81,4,40,568,439.0502593,0
17,98,4,46,958.95,781.8559154,0
17,79,7,39,655.7125,453.2683993,0
16,84,5,34,572.2,461.2283706,0
22,82,5,46,1038.3,869.7983294,0
13,86,6,42,587.95,464.4722349,0
11,50,3,42,289.75,234.3082481,0
19,87,4,42,868.825,674.6053829,0
6,86,4,35,226.75,189.4191423,0
16,85,6,39,664,549.645193,0
20,87,5,46,1001.5,785.4932821,0
1,89,5,19,22.1375,17.83837392,0
11,87,5,44,527.35,403.1836821,0
14,83,7,42,611.05,489.7466047,0
21,46,5,36,435.7,343.8510078,0
13,84,6,33,451.45,363.6710004,0
21,47,5,45,556.1875,428.6731479,0
5,87,5,22,120.625,84.47842246,1
9,79,4,33,294.2875,252.1813344,0
21,91,5,27,645.9625,513.886006,1
26,72,4,33,773.2,700.7985557,0
24,80,6,10,241,187.1647419,0
12,111,6,25,417.25,334.8178321,0
31,79,6,46,1409.175,1002.509386,0
11,92,5,45,570.25,494.9631102,0
23,36,5,15,156.25,120.4536894,1
13,44,5,32,229.8,188.3541819,0
8,75,4,23,173.5,120.9054524,0
7,79,7,37,256.7625,220.0694612,0
21,87,5,43,983.0125,721.9954091,0
17,81,4,30,517.375,414.580342,0
6,66,6,39,194.05,160.3511989,0
12,89,6,44,588.4,496.7946915,0
12,37,5,36,200.8,165.1693962,0
8,47,6,26,123.2,106.4211611,0
20,87,6,28,610,519.3065397,0
19,91,5,31,670.9875,574.2670109,0
13,93,6,14,212.575,167.5823202,0
23,84,5,43,1039.45,875.4808178,0
10,90,5,30,338.5,274.5929715,0
14,84,5,45,662.5,546.5339768,0
17,80,5,37,630,449.7762103,0
12,89,2,41,548.35,425.0654534,0
10,46,4,40,231,180.0368705,0
11,84,5,37,428.35,335.9565406,0
10,46,6,46,265.5,231.8679105,0
13,97,4,46,726.075,601.4956119,0
11,40,3,24,133,97.71727802,0
22,9,6,45,112.375,92.10145477,1
8,40,4,44,177,163.8614625,0
19,38,6,46,416.15,306.9356275,0
15,80,6,42,631,520.9844292,0
23,78,7,29,651.325,513.856263,0
5,77,6,27,130.9375,98.14588848,1
28,30,6,27,284.5,223.7163416,0
14,73,6,46,588.65,466.8351665,0
24,78,5,23,539.2,433.4500197,0
20,93,6,31,721.75,557.4056934,0
20,46,8,42,484,354.3026873,0
23,43,6,0,1,0.811198242,0
8,72,7,46,332.2,255.1374599,0
20,11,5,25,69.75,57.81272372,0
2,76,5,39,75.1,61.90433255,0
23,96,6,23,635.8,487.0182839,0
10,34,5,42,179.5,157.7457189,0
20,8,5,24,49,38.9441713,1
19,42,5,42,419.95,361.160353,0
23,73,3,41,861.4875,718.877823,0
20,83,5,36,748,656.7334445,0
15,79,5,42,623.125,544.2809677,0
